hotel.id: Descending,includes_weekend: Descending,is_cardless: Descending,is_prepaid: Descending,checkin_date: Descending,nights: Descending,number_of_rooms: Descending,hotel.stars: Descending,hotel.type.keyword: Descending,customer.country_code.keyword: Descending,hotel.country_en.keyword: Descending,hotel.city_en.keyword: Descending,customer.platform.keyword: Descending,created_at per day,cancelled: Descending
32094,0,0,0,"April 4, 2017",2,2,4,Hotel,SA,Bahrain,Manama,iPhoneApp,"April 3, 2017",0
19740,1,0,0,"March 25, 2017",1,1,4,Hotel,SA,United Arab Emirates,Dubai,iPhoneApp,"March 20, 2017",0
17948,0,1,0,"June 27, 2017",1,1,4,Hotel,SA,Bahrain,Manama,iPhoneApp,"June 26, 2017",1
14880,1,0,0,"February 2, 2017",3,1,5,Hotel,SA,Lebanon,Beirut,iPhoneApp,"January 16, 2017",0
14688,0,0,1,"October 18, 2017",2,1,4,Hotel,OM,United Arab Emirates,Sharjah,Chrome,"October 16, 2017",0
243998,0,0,1,"September 13, 2017",1,1,4,Hotel,OM,Indonesia,Jakarta,Chrome,"September 11, 2017",0
15184,0,0,0,"June 22, 2017",1,1,5,Hotel,AE,United Arab Emirates,Dubai,AndroidApp,"June 19, 2017",0
22982,1,0,0,"April 27, 2017",2,2,5,Hotel,SA,Saudi Arabia,Taif,AndroidApp,"April 24, 2017",0
42242,0,0,0,"March 8, 2017",1,1,4,Hotel,SA,Bahrain,Manama,AndroidApp,"March 6, 2017",0
728566,1,0,0,"October 12, 2017",5,1,0,Others,SA,United Arab Emirates,Dubai,AndroidApp,"October 9, 2017",0
822424,1,0,0,"April 7, 2017",1,1,4,Suite,SA,Saudi Arabia,Al Khobar,Chrome,"March 20, 2017",0
12142,1,0,0,"August 24, 2017",3,1,5,Hotel,JO,Egypt,Cairo,Chrome,"August 14, 2017",0
24478,0,0,0,"April 2, 2017",5,1,3,Hotel,SA,United Arab Emirates,Dubai,iPhoneApp,"March 20, 2017",0
12234,1,0,0,"February 23, 2017",3,1,5,Hotel,SA,Jordan,Amman,Chrome,"February 20, 2017",0
822806,1,0,0,"June 16, 2017",1,1,4,Apart Hotel,SA,Saudi Arabia,Riyadh,iPhoneApp,"June 12, 2017",0
15948,1,0,0,"January 27, 2017",7,1,4,Hotel,QA,Kuwait,Kuwait City,Chrome,"January 23, 2017",0
19440,1,0,0,"December 15, 2017",1,2,4,Hotel,SA,Bahrain,Manama,iPhoneApp,"December 11, 2017",0
588310,1,0,0,"September 15, 2017",1,1,5,Hotel,AE,United Arab Emirates,Dubai,iPhoneApp,"September 11, 2017",0
32838,1,1,0,"July 7, 2017",1,1,4,Hotel,PS,Palestine,Ramallah and Al-Bireh,iPhoneApp,"July 3, 2017",0
18182,1,0,0,"May 20, 2017",2,1,5,Hotel,SA,United Arab Emirates,Dubai,iPhoneApp,"May 15, 2017",0
15134,0,0,0,"August 15, 2017",1,1,5,Hotel,SA,Saudi Arabia,Makkah (Mecca),iPhoneApp,"August 14, 2017",0
1032062,0,0,1,"October 16, 2017",1,1,4,Hotel,GB,United Kingdom,London,Chrome,"October 9, 2017",0
265120,0,0,1,"May 15, 2017",1,1,3,Hotel,KW,Malaysia,Kuala Lumpur,AndroidApp,"May 8, 2017",0
1019114,0,0,0,"September 3, 2017",2,1,0,Hotel,GB,Turkey,Istanbul,Chrome,"August 21, 2017",1
19540,1,0,1,"October 7, 2017",1,1,4,Hotel,SA,Bahrain,Manama,iPhoneApp,"October 2, 2017",0
1060698,1,0,0,"June 24, 2017",4,4,3,Apart Hotel,SA,Saudi Arabia,Al Jubail,AndroidApp,"June 5, 2017",0
757348,0,0,0,"July 26, 2017",1,1,3,Others,SA,Saudi Arabia,Taif,iPhoneApp,"June 26, 2017",0
31356,0,0,0,"April 26, 2017",2,1,3,Hotel,SA,Saudi Arabia,Makkah (Mecca),AndroidApp,"March 6, 2017",0
14830,0,0,0,"March 16, 2017",1,1,5,Hotel,SA,Egypt,Sharm el Sheikh,AndroidApp,"March 13, 2017",0
874314,0,1,0,"August 15, 2017",1,1,4,Hotel,SA,Saudi Arabia,Jeddah,iPhoneApp,"August 14, 2017",1
780180,1,0,0,"September 2, 2017",2,1,2,Others,SA,Malaysia,Tanah Rata,AndroidApp,"August 28, 2017",0
16166,0,0,0,"July 23, 2017",1,1,4,Hotel Resort,SA,Bahrain,Manama,iPhoneApp,"July 10, 2017",1
581454,0,0,0,"April 26, 2017",2,1,3,Apartment,SA,Saudi Arabia,Riyadh,iPhoneApp,"April 17, 2017",0
24668,1,0,0,"March 31, 2017",6,1,4,Hotel,SA,United Arab Emirates,Dubai,iPhoneApp,"March 13, 2017",1
18316,1,0,0,"June 24, 2017",5,1,4,Apart Hotel,SA,United Arab Emirates,Dubai,iPhoneApp,"June 19, 2017",1
14540,1,0,0,"January 8, 2018",8,2,5,Hotel,SA,United Arab Emirates,Dubai,iPhoneApp,"December 4, 2017",0
874278,1,1,0,"April 29, 2017",5,1,0,Suite,SA,Saudi Arabia,Jeddah,Chrome,"April 24, 2017",0
30354,0,0,0,"August 15, 2017",1,1,5,Hotel,SA,Saudi Arabia,Riyadh,iPhoneApp,"August 14, 2017",0
14964,0,0,0,"April 3, 2017",1,1,5,Hotel,SA,Qatar,Doha,AndroidApp,"April 3, 2017",0
822458,1,1,0,"March 31, 2017",1,1,0,Hotel,SA,Saudi Arabia,Madinah,iPhoneApp,"March 26, 2017",0
744520,0,0,0,"October 17, 2017",1,1,5,Hotel,PS,Jordan,Amman,AndroidApp,"October 16, 2017",1
41084,1,0,0,"September 12, 2017",5,1,5,Hotel,SA,Turkey,Istanbul,AndroidApp,"September 11, 2017",0
580930,1,0,0,"March 30, 2017",2,2,3,Hotel,SA,Saudi Arabia,Makkah (Mecca),AndroidApp,"March 26, 2017",0
393916,1,0,0,"July 7, 2017",13,1,3,Hotel,AE,Thailand,Bangkok,iPhoneApp,"June 26, 2017",0
722242,0,0,0,"October 10, 2017",1,1,3,Others,SA,Saudi Arabia,Makkah (Mecca),iPhoneApp,"October 9, 2017",0
42338,1,0,0,"July 7, 2017",3,2,5,Hotel,SA,Saudi Arabia,Madinah,iPhoneApp,"July 3, 2017",0
33418,0,0,0,"August 27, 2017",1,1,4,Hotel Resort,JO,Jordan,Dead Sea,iPhoneApp,"August 21, 2017",0
874278,1,1,0,"October 6, 2017",1,1,0,Suite,SA,Saudi Arabia,Jeddah,iPhoneApp,"October 2, 2017",0
446250,0,0,1,"December 4, 2017",3,1,4,Hotel,JO,United Arab Emirates,Dubai,iPhoneApp,"November 27, 2017",0
31714,1,0,0,"June 7, 2017",3,1,5,Hotel,QA,Saudi Arabia,Makkah (Mecca),iPhoneApp,"May 29, 2017",1
27824,1,0,1,"December 10, 2017",9,2,4,Hotel,PS,Turkey,Istanbul,Chrome,"November 13, 2017",0
979998,1,1,0,"November 23, 2017",3,1,0,Apartment,SA,Saudi Arabia,Jeddah,iPhoneApp,"November 20, 2017",0
22988,0,0,0,"April 3, 2017",3,2,3,Hotel,SA,Saudi Arabia,Dammam,Chrome,"April 3, 2017",0
822718,0,1,0,"June 19, 2017",1,1,4,Apart Hotel,SA,Saudi Arabia,Jeddah,iPhoneApp,"June 19, 2017",0
46008,1,0,0,"June 1, 2017",3,1,4,Hotel,SA,Saudi Arabia,Makkah (Mecca),iOS,"May 29, 2017",0
15102,1,0,1,"October 18, 2017",6,1,4,Hotel,PS,Egypt,Cairo,AndroidApp,"October 9, 2017",1
802804,0,0,1,"August 8, 2017",2,1,5,Others,OM,Oman,Salalah,AndroidApp,"June 5, 2017",0
772254,1,0,0,"July 10, 2017",7,1,3,Others,KW,Georgia,Tbilisi,iPhoneApp,"July 3, 2017",1
819082,1,1,0,"June 24, 2017",5,1,3,Hotel,SA,Saudi Arabia,Dammam,Chrome,"June 12, 2017",1
45014,1,0,1,"July 21, 2017",1,1,5,Hotel,SA,Saudi Arabia,Riyadh,iPhoneApp,"July 17, 2017",0
301572,0,0,1,"September 3, 2017",2,2,5,Hotel,SA,Turkey,Istanbul,iPhoneApp,"August 21, 2017",0
822672,1,0,0,"May 2, 2017",9,1,0,Hotel,SA,Saudi Arabia,Jeddah,Chrome,"April 24, 2017",1
17276,0,0,0,"September 17, 2017",4,1,5,Hotel,TR,Turkey,Istanbul,iPhoneApp,"September 11, 2017",1
16182,0,0,0,"June 29, 2017",1,1,5,Hotel,SA,Jordan,Dead Sea,iPhoneApp,"June 26, 2017",0
30970,1,1,0,"May 5, 2017",1,1,3,Hotel,SA,Saudi Arabia,Makkah (Mecca),iPhoneApp,"May 1, 2017",0
822668,0,0,0,"March 26, 2017",1,1,0,Hotel,SA,Saudi Arabia,Jeddah,AndroidApp,"March 20, 2017",0
31722,1,1,0,"May 5, 2017",1,1,4,Hotel,SA,Saudi Arabia,Makkah (Mecca),iPhoneApp,"May 1, 2017",0
24838,0,0,0,"July 20, 2017",1,1,4,Apart Hotel,AE,United Arab Emirates,Dubai,Chrome,"July 17, 2017",0
37608,1,0,0,"March 30, 2017",7,1,4,Hotel,SA,Saudi Arabia,Riyadh,AndroidApp,"March 26, 2017",0
15120,0,0,0,"June 6, 2017",3,1,4,Hotel,SA,Saudi Arabia,Makkah (Mecca),iPhoneApp,"June 5, 2017",0
227500,1,0,1,"January 8, 2018",12,1,4,Hotel,PS,Italy,Rome,Chrome,"December 11, 2017",1
43938,1,0,1,"June 15, 2017",2,1,4,Hotel,SA,Saudi Arabia,Jeddah,AndroidApp,"June 5, 2017",0
42064,1,1,0,"December 2, 2017",1,1,3,Apart Hotel,SA,United Arab Emirates,Dubai,Chrome,"November 27, 2017",0
979998,0,1,0,"December 21, 2017",1,1,0,Apartment,SA,Saudi Arabia,Jeddah,AndroidApp,"December 18, 2017",0
692246,0,0,0,"January 30, 2017",1,1,3,Others,OM,Oman,Muscat,AndroidApp,"January 30, 2017",0
822672,0,0,0,"April 4, 2017",1,1,0,Hotel,SA,Saudi Arabia,Jeddah,iPhoneApp,"April 3, 2017",0
815190,0,0,0,"June 25, 2017",2,2,2,Apart Hotel,SA,Saudi Arabia,Yanbu,AndroidApp,"June 19, 2017",0
30810,0,0,0,"January 24, 2017",1,1,5,Hotel,SA,Saudi Arabia,Makkah (Mecca),Chrome,"January 23, 2017",0
822764,0,1,0,"February 20, 2017",1,2,2,Apart Hotel,SA,Saudi Arabia,Jeddah,iPhoneApp,"February 20, 2017",0
460942,1,0,0,"October 7, 2017",2,1,4,Apart Hotel,SA,Greece,Santorini,Safari,"June 12, 2017",1
744498,0,1,0,"June 18, 2017",1,1,4,Hotel,SA,Saudi Arabia,Jeddah,iPhoneApp,"June 12, 2017",1
45438,1,0,0,"September 23, 2017",1,1,4,Apartment,SA,Saudi Arabia,Riyadh,iPhoneApp,"September 18, 2017",1
31062,1,0,0,"January 30, 2017",5,1,4,Hotel,SA,Saudi Arabia,Makkah (Mecca),iPhoneApp,"January 30, 2017",0
814194,0,0,0,"December 19, 2017",1,1,2,Apart Hotel,SA,Saudi Arabia,Jeddah,iPhoneApp,"December 18, 2017",1
819082,1,1,0,"September 22, 2017",2,1,3,Hotel,SA,Saudi Arabia,Dammam,AndroidApp,"September 18, 2017",0
822948,0,1,0,"April 27, 2017",1,1,0,Apartment,SA,Saudi Arabia,Yanbu,iPhoneApp,"April 24, 2017",1
19562,1,0,0,"May 18, 2017",2,1,4,Hotel Resort,SA,Bahrain,Manama,iPhoneApp,"May 15, 2017",0
42052,0,0,0,"January 23, 2017",4,2,3,Hotel,SA,United Arab Emirates,Dubai,Chrome,"January 23, 2017",1
467978,0,0,0,"August 14, 2017",2,3,4,Hotel,TR,Turkey,Istanbul,Chrome,"August 14, 2017",0
18438,1,0,0,"June 8, 2017",5,1,3,Hotel,LY,Tunisia,Tunis,iPhoneApp,"June 5, 2017",1
710302,0,0,0,"January 23, 2017",2,1,0,Others,JO,Jordan,Aqaba,AndroidApp,"January 23, 2017",0
34896,0,1,0,"August 10, 2017",1,1,4,Hotel,SA,Saudi Arabia,Jeddah,iPhoneApp,"August 7, 2017",0
1027986,1,0,0,"July 14, 2017",3,1,5,Hotel Resort,SA,Qatar,Mesaieed,iPhoneApp,"July 10, 2017",1
242038,1,0,0,"September 8, 2017",1,1,5,Hotel,SA,United Arab Emirates,Abu Dhabi,AndroidApp,"August 7, 2017",0
682428,1,0,0,"March 2, 2017",3,1,5,Others,SA,Qatar,Doha,iPhoneApp,"February 20, 2017",0
408156,0,0,0,"July 23, 2017",2,2,5,Hotel,SA,Turkey,Istanbul,Chrome,"July 10, 2017",0
56878,0,0,0,"November 23, 2017",1,1,4,Hotel,SA,Saudi Arabia,Madinah,Safari,"November 13, 2017",0
436102,1,0,0,"August 13, 2017",6,2,0,Apart Hotel,SA,United Arab Emirates,Dubai,iPhoneApp,"July 17, 2017",1
1069216,1,0,0,"June 28, 2017",4,1,3,Villa,SA,Saudi Arabia,Taif,iPhoneApp,"June 19, 2017",0
24122,1,0,0,"July 14, 2017",1,2,3,Hotel,SA,United Arab Emirates,Sharjah,AndroidApp,"July 10, 2017",0
44810,0,0,0,"September 14, 2017",1,1,0,Suite,SA,Saudi Arabia,Jeddah,AndroidApp,"September 11, 2017",0
28560,1,1,0,"January 25, 2017",3,1,2,Hotel,SA,Saudi Arabia,Al Khobar,Chrome,"January 16, 2017",0
14658,0,0,0,"May 11, 2017",1,1,5,Hotel Resort,PS,Jordan,Dead Sea,Chrome,"May 1, 2017",0
370752,1,0,0,"August 30, 2017",5,1,4,All Inclusive,IL,Turkey,Antalya,iPhoneApp,"August 14, 2017",1
822668,0,1,0,"February 12, 2017",1,1,0,Hotel,SA,Saudi Arabia,Jeddah,AndroidApp,"February 6, 2017",0
756056,0,1,0,"November 30, 2017",1,1,4,Others,SA,Saudi Arabia,Riyadh,iPhoneApp,"November 27, 2017",0
809054,0,0,0,"June 25, 2017",4,1,0,Apart Hotel,SA,Saudi Arabia,Jeddah,AndroidApp,"June 12, 2017",1
32960,1,0,0,"January 13, 2017",1,1,4,Hotel,AE,United Arab Emirates,Abu Dhabi,AndroidApp,"January 9, 2017",0
769614,0,0,0,"April 6, 2017",1,1,4,Hotel,BH,Bahrain,Manama,iPhoneApp,"April 3, 2017",0
23444,1,0,0,"June 26, 2017",5,1,4,Apartment,SA,Bahrain,Manama,iPhoneApp,"May 8, 2017",1
715444,1,0,0,"March 9, 2017",4,1,3,Others,JO,Egypt,Alexandria,AndroidApp,"February 13, 2017",0
14852,0,0,0,"June 28, 2017",1,1,5,Hotel Resort,PS,Jordan,Aqaba,AndroidApp,"June 26, 2017",1
757348,0,0,0,"July 4, 2017",1,1,3,Others,SA,Saudi Arabia,Taif,iPhoneApp,"July 3, 2017",0
42250,0,0,1,"November 9, 2017",1,1,4,Hotel,SA,Bahrain,Manama,Chrome,"November 6, 2017",0
473360,1,0,0,"March 25, 2017",1,3,3,Hotel,DE,France,Paris,Chrome,"March 20, 2017",0
744458,0,0,0,"February 2, 2017",1,1,5,Hotel,SA,Saudi Arabia,Makkah (Mecca),iPhoneApp,"January 23, 2017",1
387764,0,0,0,"September 11, 2017",3,1,2,Apart Hotel,PS,Cyprus,Ayia Napa,Chrome,"July 10, 2017",0
42066,1,0,0,"August 20, 2017",7,2,4,Hotel,BH,United Arab Emirates,Dubai,iPhoneApp,"July 10, 2017",0
498914,0,0,1,"September 27, 2017",1,1,2,Hotel,OM,United States,Staten Island,AndroidApp,"August 21, 2017",1
580930,0,0,0,"June 18, 2017",3,2,3,Hotel,SA,Saudi Arabia,Makkah (Mecca),iPhoneApp,"June 12, 2017",1
470498,0,0,0,"June 25, 2017",5,2,4,Hotel,SA,United Arab Emirates,Dubai,Chrome,"June 19, 2017",0
472146,0,0,0,"April 19, 2017",1,1,5,Hotel,TN,Tunisia,La Marsa,Chrome,"April 17, 2017",0
30718,0,0,0,"June 13, 2017",1,2,3,Hotel,SA,Saudi Arabia,Makkah (Mecca),iPhoneApp,"June 12, 2017",0
396674,0,0,0,"January 31, 2017",2,1,3,Hotel,PK,Spain,Barcelona,AndroidOS,"January 23, 2017",0
24086,1,0,0,"April 1, 2017",7,1,4,Hotel,SA,United Arab Emirates,Sharjah,Chrome,"March 26, 2017",0
22910,1,0,0,"July 7, 2017",2,1,4,Hotel,SA,Bahrain,Manama,iPhoneApp,"July 3, 2017",0
20722,0,0,0,"March 26, 2017",1,1,5,Hotel,SA,Turkey,Istanbul,iPhoneApp,"March 13, 2017",1
42352,0,0,0,"July 2, 2017",1,1,4,Hotel,SA,Saudi Arabia,Madinah,iPhoneApp,"June 26, 2017",0
15138,0,0,1,"November 12, 2017",2,1,5,Hotel,KW,Saudi Arabia,Makkah (Mecca),iPhoneApp,"October 30, 2017",0
1051410,0,0,1,"September 5, 2017",1,1,3,Apart Hotel,SA,Saudi Arabia,Al Ahsa,iPhoneApp,"September 4, 2017",0
17156,0,0,1,"September 24, 2017",1,1,5,Apart Hotel,SA,Bahrain,Manama,iPhoneApp,"September 4, 2017",1
874352,0,1,0,"October 3, 2017",1,1,4,Apart Hotel,SA,Saudi Arabia,Jeddah,iPhoneApp,"October 2, 2017",0
475336,0,0,1,"January 12, 2017",1,1,3,Hotel,SA,Philippines,Manila,iPhoneApp,"January 9, 2017",0
30946,0,1,0,"February 7, 2017",2,1,4,Hotel,JO,Saudi Arabia,Makkah (Mecca),AndroidOS,"January 30, 2017",0
207880,1,0,0,"February 24, 2017",1,1,3,Hotel,BH,United States,Colorado Springs,iOS,"February 20, 2017",0
45460,0,0,0,"March 30, 2017",1,2,4,Hotel,SA,Kuwait,Kuwait City,iPhoneApp,"March 26, 2017",0
874278,0,1,0,"June 20, 2017",1,1,0,Suite,SA,Saudi Arabia,Jeddah,iPhoneApp,"June 19, 2017",0
14858,0,0,0,"June 27, 2017",1,1,4,Hotel Resort,JO,Jordan,Aqaba,iPhoneApp,"June 26, 2017",0
290882,1,0,0,"September 10, 2017",9,1,5,Hotel,SA,Malaysia,Kuala Lumpur,AndroidApp,"August 7, 2017",1
19634,0,0,0,"October 3, 2017",1,1,3,Hotel,AE,United Arab Emirates,Dubai,Chrome,"October 2, 2017",0
24560,1,0,0,"May 4, 2017",2,1,4,Hotel,SA,United Arab Emirates,Dubai,iPhoneApp,"March 6, 2017",0
396466,1,0,1,"September 14, 2017",3,1,5,Hotel,SA,United Arab Emirates,Dubai,Chrome,"September 11, 2017",0
30926,0,0,0,"March 29, 2017",1,1,2,Hotel,SA,Saudi Arabia,Makkah (Mecca),iPhoneApp,"March 26, 2017",0
508032,1,0,0,"September 3, 2017",9,1,3,Apartment,KW,Turkey,Istanbul,iPhoneApp,"August 28, 2017",1
660038,0,0,0,"April 3, 2017",1,2,5,Hotel,SA,Saudi Arabia,Al Khobar,iPhoneApp,"April 3, 2017",0
1060190,1,0,0,"June 13, 2017",4,1,3,Hotel,SA,Saudi Arabia,Makkah (Mecca),Chrome,"June 5, 2017",0
822764,0,1,0,"April 19, 2017",1,1,2,Apart Hotel,SA,Saudi Arabia,Jeddah,iPhoneApp,"April 3, 2017",0
28556,1,0,0,"September 21, 2017",3,1,3,Apartment,SA,Saudi Arabia,Al Khobar,iPhoneApp,"September 18, 2017",0
31742,1,0,0,"September 30, 2017",1,1,4,Hotel,SA,Saudi Arabia,Al Khobar,iPhoneApp,"September 25, 2017",0
822764,1,1,0,"June 26, 2017",10,1,2,Apart Hotel,SA,Saudi Arabia,Jeddah,iPhoneApp,"June 19, 2017",1
339304,1,0,0,"February 23, 2017",4,1,2,Hotel,MY,Malaysia,Kuala Lumpur,AndroidApp,"February 20, 2017",0
822458,0,1,0,"January 30, 2017",1,1,0,Hotel,SA,Saudi Arabia,Madinah,AndroidApp,"January 30, 2017",0
17862,0,1,0,"March 13, 2017",1,3,3,Hotel,SA,Jordan,Amman,AndroidApp,"March 13, 2017",1
722242,1,0,0,"October 19, 2017",4,1,3,Others,SA,Saudi Arabia,Makkah (Mecca),Chrome,"September 25, 2017",1
297972,0,0,0,"August 15, 2017",3,1,5,Hotel,SA,Turkey,Istanbul,iPhoneApp,"July 24, 2017",1
42288,1,0,0,"April 15, 2017",1,1,3,Hotel,SA,Saudi Arabia,Madinah,AndroidApp,"April 10, 2017",0
293168,1,0,0,"October 5, 2017",11,1,0,Hotel,SA,Turkey,Istanbul,iPhoneApp,"June 26, 2017",1
16036,1,0,0,"January 26, 2017",5,2,4,Hotel,OM,United Arab Emirates,Sharjah,AndroidApp,"January 16, 2017",1
291882,1,0,0,"August 30, 2017",6,1,4,Hotel,SA,United Arab Emirates,Dubai,iPhoneApp,"August 21, 2017",1
761650,0,0,0,"August 1, 2017",2,1,3,Others,SA,Saudi Arabia,Makkah (Mecca),iPhoneApp,"July 24, 2017",1
699146,0,0,0,"October 15, 2017",1,1,3,Hotel,OM,United Arab Emirates,Dubai,AndroidApp,"October 9, 2017",0
760882,1,0,1,"November 24, 2017",1,1,5,Others,OM,Oman,Sayq,AndroidApp,"November 13, 2017",0
1192348,0,0,0,"December 21, 2017",1,1,3,Apart Hotel,SA,Saudi Arabia,Jeddah,iPhoneApp,"December 18, 2017",0
17986,0,0,0,"January 30, 2017",1,3,3,Hotel,SA,Qatar,Doha,Chrome,"January 23, 2017",0
15148,1,0,0,"April 26, 2017",3,1,4,Hotel,IQ,United Arab Emirates,Dubai,AndroidApp,"April 3, 2017",1
439282,1,0,0,"July 22, 2017",6,1,0,Hotel,TR,Turkey,Istanbul,Chrome,"July 3, 2017",0
24560,0,0,0,"June 27, 2017",1,1,4,Hotel,AE,United Arab Emirates,Dubai,iPhoneApp,"June 5, 2017",1
32778,0,1,0,"February 13, 2017",1,1,4,Hotel,SA,Saudi Arabia,Makkah (Mecca),iPhoneApp,"February 13, 2017",0
30768,0,0,0,"June 7, 2017",2,1,5,Hotel,SA,Saudi Arabia,Makkah (Mecca),iPhoneApp,"May 1, 2017",0
32970,1,0,0,"August 8, 2017",6,2,3,Hotel,EG,Egypt,Dahab,iPhoneApp,"June 26, 2017",1
19634,0,0,0,"April 23, 2017",4,1,3,Hotel,SA,United Arab Emirates,Dubai,Chrome,"April 10, 2017",1
23368,1,0,1,"October 28, 2017",1,1,3,Hotel,IL,Palestine,Jerusalem,Chrome,"October 23, 2017",0
744530,0,1,0,"September 11, 2017",1,1,3,Suite,PS,Jordan,Amman,AndroidApp,"September 4, 2017",0
18380,1,0,0,"March 30, 2017",2,1,3,Hotel,SA,Saudi Arabia,Riyadh,iPhoneApp,"March 26, 2017",0
518714,1,0,0,"April 22, 2017",7,1,5,Hotel,KW,Germany,Aschau im Chiemgau,iPhoneApp,"April 17, 2017",0
765302,0,0,0,"March 1, 2017",2,2,5,Hotel,SA,Kuwait,Salmiyah,AndroidApp,"February 27, 2017",0
12142,1,0,0,"January 30, 2017",6,1,5,Hotel,SA,Egypt,Cairo,iPhoneApp,"January 30, 2017",0
15946,0,0,0,"July 5, 2017",2,1,4,Hotel,SA,Kuwait,Kuwait City,iPhoneApp,"July 3, 2017",0
42062,1,0,0,"October 21, 2017",1,1,4,Apart Hotel,LB,United Arab Emirates,Dubai,iPhoneApp,"October 16, 2017",0
1006516,1,0,0,"September 29, 2017",1,1,3,Apart Hotel,SA,Saudi Arabia,Gizan,iPhoneApp,"September 25, 2017",1
32838,0,1,0,"December 11, 2017",2,2,4,Hotel,PS,Palestine,Ramallah and Al-Bireh,AndroidApp,"December 4, 2017",0
23566,1,0,0,"June 22, 2017",5,1,4,Hotel,SA,Saudi Arabia,Jeddah,iPhoneApp,"June 5, 2017",0
19546,1,0,0,"March 10, 2017",1,1,4,Hotel,SA,Bahrain,Manama,iPhoneApp,"February 27, 2017",0
43440,0,1,0,"February 12, 2017",1,1,0,Apartment,SA,Saudi Arabia,Jeddah,iPhoneApp,"February 6, 2017",1
15946,1,0,0,"November 30, 2017",2,1,4,Hotel,SA,Kuwait,Kuwait City,iPhoneApp,"November 27, 2017",0
231174,0,0,0,"June 26, 2017",2,2,4,Hotel,PS,Germany,Munich,Chrome,"May 8, 2017",0
723612,1,0,0,"August 31, 2017",6,1,0,Others,SA,Turkey,Sapanca,AndroidApp,"July 17, 2017",1
253124,1,0,0,"August 16, 2017",4,1,3,Hotel,SA,Turkey,Antalya,iPhoneApp,"August 14, 2017",1
822762,1,1,0,"August 3, 2017",2,1,3,Apart Hotel,SA,Saudi Arabia,Jeddah,AndroidApp,"July 31, 2017",0
284730,0,0,1,"March 21, 2017",2,1,3,Hotel,SE,Sweden,Stockholm,Chrome,"March 13, 2017",0
722242,0,0,0,"December 31, 2017",1,1,3,Others,SA,Saudi Arabia,Makkah (Mecca),AndroidApp,"December 25, 2017",0
251388,0,0,0,"March 21, 2017",2,1,4,Hotel,SA,Turkey,Istanbul,Chrome,"March 20, 2017",1
219412,1,0,0,"September 22, 2017",1,1,4,Hotel,EG,Egypt,Alexandria,AndroidApp,"September 18, 2017",0
551842,1,0,0,"March 9, 2017",3,1,4,Apart Hotel,KW,United Arab Emirates,Ajman,AndroidApp,"March 6, 2017",0
218036,1,0,0,"July 21, 2017",3,1,4,Hotel Resort,AE,Thailand,Koh Samui,AndroidApp,"July 17, 2017",0
367124,1,0,0,"September 10, 2017",10,1,4,Hotel,SA,Austria,Kaprun,iPhoneApp,"June 12, 2017",1
15150,0,0,1,"July 10, 2017",1,1,5,Hotel,SA,Saudi Arabia,Makkah (Mecca),AndroidApp,"July 10, 2017",0
822672,1,0,0,"June 9, 2017",1,1,0,Hotel,SA,Saudi Arabia,Jeddah,Chrome,"June 5, 2017",0
200806,1,0,1,"September 20, 2017",3,1,4,Hotel,KW,United States,San Francisco,iPhoneApp,"September 11, 2017",0
408156,1,0,1,"August 25, 2017",5,1,5,Hotel,SA,Turkey,Istanbul,iPhoneApp,"August 21, 2017",0
381330,1,0,0,"January 19, 2017",2,1,5,Hotel,SA,Saudi Arabia,Gizan,Chrome,"January 16, 2017",0
1086290,0,0,0,"December 24, 2017",3,2,4,Hotel,AE,Saudi Arabia,Jeddah,AndroidApp,"December 18, 2017",1
549840,0,0,1,"August 8, 2017",1,2,4,Hotel,QA,Turkey,Bursa,AndroidApp,"August 7, 2017",1
519404,1,0,0,"December 1, 2017",9,1,1,Hotel,LY,Netherlands,Amsterdam,Chrome,"October 30, 2017",0
15138,0,0,0,"April 18, 2017",1,1,5,Hotel,SA,Saudi Arabia,Makkah (Mecca),Chrome,"April 17, 2017",0
503294,1,0,0,"March 18, 2017",7,1,4,Apartment,SA,United Arab Emirates,Dubai,AndroidApp,"February 20, 2017",0
1072450,0,0,0,"July 24, 2017",2,1,4,Hotel,SA,Sri Lanka,Colombo,iPhoneApp,"July 10, 2017",1
15136,1,0,0,"June 18, 2017",6,1,5,Hotel,SA,Saudi Arabia,Makkah (Mecca),iPhoneApp,"April 10, 2017",1
14940,1,0,0,"October 14, 2017",1,1,4,Hotel,AE,United Arab Emirates,Al Ain,Chrome,"October 9, 2017",0
42064,1,0,0,"January 11, 2017",3,1,3,Apart Hotel,SA,United Arab Emirates,Dubai,AndroidApp,"January 2, 2017",0
470498,0,1,0,"August 7, 2017",2,2,4,Hotel,AE,United Arab Emirates,Dubai,iPhoneApp,"August 7, 2017",0
822458,0,1,0,"January 25, 2017",1,1,0,Hotel,SA,Saudi Arabia,Madinah,iPhoneApp,"January 16, 2017",1
11176,0,0,0,"June 26, 2017",1,1,4,Hotel,KW,Jordan,Amman,iPhoneApp,"June 19, 2017",1
14638,0,0,0,"September 3, 2017",4,2,5,Hotel Resort,PS,Jordan,Dead Sea,Chrome,"August 7, 2017",0
319682,0,0,0,"August 20, 2017",1,5,5,Hotel Resort,SA,Qatar,Doha,AndroidApp,"August 14, 2017",0
30768,1,0,0,"September 28, 2017",2,1,5,Hotel,SA,Saudi Arabia,Makkah (Mecca),iPhoneApp,"September 25, 2017",1
